e__0,e__1,e__2,e__3,e__4,e__5,e__6,e__7,e__8,e__9,e__10,e__11,e__12,e__13,e__14,e__15,e__16,e__17,e__18,e__19,e__20,e__21,e__22,e__23,e__24,e__25,e__26,e__27,e__28,e__29,hypothesis,is_attack,ts,principal_id,cloud,dataset
-1.7613386,-1.2646774,0.7202439,-1.408637,-0.23421021,-0.42219648,0.3608586,0.71524274,0.09491751,0.80175596,-1.1006393,1.020802,0.13143727,0.75962174,-0.5171888,-2.0507696,0.6656093,-0.14342807,1.2018336,0.4218607,2.9519138,1.270885,-0.24854556,-1.5848799,-0.8714039,-0.93759894,-0.5210206,-0.12533388,0.31776744,1.3741343,BENIGN,0,2025-01-29 08:30:20+00:00,1106,AZURE,DEMO
-0.87080026,-1.388509,0.8309933,1.3322718,-0.49046645,1.0411271,0.7702659,-1.7083796,-0.63664836,-0.47675517,1.9886032,0.5086061,-0.5034001,-0.69714254,-1.5699228,1.0661353,0.39562553,0.6194462,-1.2855772,0.73579586,-0.23807478,-0.727128,0.5131001,-1.200089,0.17903826,-0.26545066,1.0725254,0.8918914,0.090866104,0.280925,BENIGN,0,2025-01-24 20:09:45+00:00,1116,CIC_NET,DEMO
0.59860486,-0.009100564,-0.8176995,-0.4829124,-1.2205768,0.9254084,0.39790326,-0.4230759,-0.72486115,0.23632187,-1.4129809,-1.0686771,-0.019586505,2.4411035,0.4523941,0.1852992,-1.1707817,-0.93303335,1.3563123,-0.46189225,0.07065432,0.59180933,-0.42004627,-0.5076953,-1.7247798,-1.2158065,0.586821,-0.43853882,0.6684971,-1.5847892,BENIGN,0,2025-01-27 15:57:23+00:00,1056,CIC_NET,DEMO
2.6113257,1.7603452,0.32933676,2.9291906,0.3933398,2.8773012,1.767685,0.9063339,3.6484044,2.2052295,1.7403027,2.3489308,1.0945543,-2.855934,1.9095172,0.9634199,1.6166153,0.40685886,1.3135444,2.478495,0.15820783,-1.9590665,0.04850419,-0.09469672,-0.12634747,-1.595668,0.27646756,-0.53188974,-0.10553109,0.94800377,LATERAL_MOVEMENT,1,2025-01-19 18:15:30+00:00,1085,CIC_NET,DEMO
2.1884744,2.8976057,2.7977383,2.8342276,2.556259,2.6100667,4.675062,2.5771275,3.2707193,3.1049585,2.3390956,1.7740569,0.39581978,2.4376156,-0.27944097,0.63546747,-0.38656244,1.6970397,-0.12118236,1.5557,0.26489806,0.17618886,1.1162411,-0.60451037,1.4669946,-0.38397482,0.43170965,-0.19337665,0.61723834,-1.0027131,DEFENSE_EVASION,1,2025-01-20 17:33:49+00:00,1046,CIC_NET,DEMO
0.107114576,0.01821923,0.43606675,0.40547293,-0.86057055,1.30622,-0.057538938,0.7304987,-1.260882,-0.41466498,1.0786101,1.6353494,0.4243298,-0.08808665,-1.0622619,0.7972884,0.3065245,-2.3532567,-1.7327896,0.3502661,-0.83219063,-1.0395703,-0.10404915,0.3432035,1.4304372,-0.817417,0.4358087,-1.0266086,-0.49515358,0.18889242,BENIGN,0,2025-01-03 08:44:49+00:00,1067,CIC_NET,DEMO
2.2523522,1.0338333,2.9134557,3.1412394,4.759278,2.6219137,2.5737364,2.7032616,1.0358373,1.1043522,2.5561507,-1.995633,-1.1020201,0.67184633,0.3796934,1.0593522,-0.7179271,0.7597264,1.3834409,1.514176,1.0455097,1.1980528,0.5699034,0.48709378,0.23255454,0.84238064,-0.7878455,-0.20441762,-0.6993805,0.43354794,DATA_EXFILTRATION,1,2025-01-11 12:54:41+00:00,1153,AZURE,DEMO
-0.25884715,1.0134389,0.052236725,1.0635202,-2.111181,-0.7198239,0.9381692,0.02032375,1.055875,0.2509025,-0.93385375,1.7934428,-0.6634482,-0.74564064,0.8196892,-0.9114006,-1.2932087,-0.7676587,0.8201648,2.1395736,0.00488565,-0.72414845,1.2346052,-0.6152851,-0.4441397,0.4165861,1.1411008,0.07051975,-0.3547159,2.3212852,BENIGN,0,2025-01-03 14:47:45+00:00,1013,AZURE,DEMO
2.329308,2.4402668,2.61168,3.5511394,2.5328834,3.8172565,2.9482,2.6809402,2.4380069,2.974868,1.3430028,0.7219883,1.0798101,4.567519,-0.87612057,0.79523575,0.9195798,0.84777904,0.20968397,0.87287885,0.02541397,-0.12115979,-0.6522005,0.51925135,-0.011840199,-0.75025284,-0.12498309,-0.5827559,0.0031561723,1.4282626,DEFENSE_EVASION,1,2025-01-14 23:07:32+00:00,1135,AZURE,DEMO
1.9478709,2.0014753,3.224324,2.0710719,2.2337325,1.9443303,1.4152646,2.248088,3.5021653,0.47915575,1.0688899,-0.14555094,-2.4396412,-0.13200493,-1.3089553,1.5229669,0.13296856,0.15515351,-0.217688,2.2450428,0.7751097,-1.0505098,1.1422681,-0.25950003,0.45321795,0.04701164,-1.4366218,-0.8277433,1.3539441,0.93929976,LATERAL_MOVEMENT,1,2025-01-17 09:07:10+00:00,1174,CIC_NET,DEMO
1.3783408,2.6079843,2.1853528,3.541954,2.1951232,1.631835,3.1370885,3.5891047,2.7935412,2.9721024,-1.5608333,-0.52616477,-1.4082141,2.1777055,-0.8526968,1.6263002,0.19974497,0.7854566,-0.005684915,0.47243017,-1.7095804,-0.3176468,-0.40594476,-1.694908,0.4247891,0.5742829,-0.6620401,-1.2052364,1.7304012,0.25616264,DATA_EXFILTRATION,1,2025-01-12 21:32:19+00:00,1032,CIC_NET,DEMO
-2.3800182,-0.42832708,-0.6515947,-0.7254459,1.0921861,0.25295436,0.63530815,-0.13790612,0.85335153,-0.37330338,0.23284622,0.48730272,-0.622928,-2.0966012,-1.6932036,2.311905,0.6511239,0.69818807,1.4214779,-1.1249086,-0.7243043,-1.1047924,2.3565865,-0.99783707,1.2542475,-0.6589058,0.085299425,1.2703146,0.28599283,-0.13165,BENIGN,0,2025-01-28 09:20:29+00:00,1085,AZURE,DEMO
5.8683805,1.76609,2.655921,3.2903898,4.6442776,3.0963714,4.567716,1.8775738,4.748284,4.493566,-0.8139609,1.2473117,1.7410759,0.8095331,-0.013738878,0.11696426,1.169472,1.045631,0.924977,2.2553403,0.16054295,-1.2149954,0.73783946,1.6009588,0.13999823,1.3520529,-0.4193324,0.41427204,-1.5627213,-0.60982096,NETWORK_INTRUSION,1,2025-01-23 22:32:04+00:00,1008,CIC_NET,DEMO
1.9686629,2.4697285,2.2366328,3.080321,0.27101895,3.2697465,1.0863072,0.571388,2.836998,0.6875498,0.60955846,-1.8934383,-4.8485303,-1.0476028,0.32754612,-1.8341702,0.13624787,-0.91576177,0.9385062,0.8511673,-0.24769725,-0.10671266,-1.1015257,-0.73401254,1.0666935,-0.48968756,-0.571503,1.1397983,-1.1788998,1.4796504,LATERAL_MOVEMENT,1,2025-01-20 03:03:29+00:00,1023,CIC_NET,DEMO
1.5647728,-1.0155298,0.92065686,-2.1620085,0.101737015,-1.0085679,0.50530076,0.3148596,-0.27667975,-1.0930375,0.91729665,-0.031305615,-0.7074143,-0.5132928,-0.095581554,-0.099289596,0.30990162,0.9558366,1.0474956,-0.22642162,0.42503357,-0.20063692,1.213479,-0.13240354,0.12096806,-0.025789542,0.46106312,0.6314842,1.38506,1.2114329,BENIGN,0,2025-01-18 09:24:34+00:00,1031,AZURE,DEMO
2.4432397,2.3569415,2.1749947,3.4081905,2.645317,4.8616967,2.3364484,3.921494,3.9301896,3.9035435,0.29515842,1.126258,1.3669474,-1.5000459,0.00071115507,0.2216699,1.4938096,-0.527757,1.5681716,-0.34121776,-0.41168314,1.1554235,-0.55575866,0.30654296,1.2086766,-1.1387783,0.17310762,0.6468494,-1.41987,-1.0377032,DATA_EXFILTRATION,1,2025-01-08 02:29:55+00:00,1165,CIC_NET,DEMO
1.6157924,-1.1460688,-0.3495722,-2.015836,-0.78581846,0.77616686,0.9585686,0.79377544,-0.034848396,-1.0750614,0.41350007,-0.4415573,-1.608202,0.028889097,1.2700639,1.1103318,1.1775148,0.30278862,-0.9296264,0.587113,0.15109806,-0.25710824,0.6667672,0.45683137,-0.6197476,-0.6663144,-1.1527456,0.2566417,0.9071732,-0.5913532,BENIGN,0,2025-01-16 21:30:52+00:00,1047,AZURE,DEMO
1.933928,3.5033963,4.5788465,4.9901843,4.5153623,2.9506323,2.0992758,3.6076932,2.9293785,2.8008132,-1.4616158,-0.22905351,2.3214376,0.49732566,-0.42374742,-0.7440871,1.8460287,2.0972774,0.03551247,0.17198215,0.9751521,-0.32439777,1.1356244,-0.7819399,-0.31184092,0.51860255,-0.3236867,-0.38150924,-0.40399766,0.6949865,DEFENSE_EVASION,1,2025-01-04 08:00:14+00:00,1005,AZURE,DEMO
0.9629042,0.49275157,-0.69755644,1.3678827,0.25534233,1.0505329,-1.2900947,1.1675153,-0.37231377,-0.44242394,0.40523246,-2.0505486,0.34993067,-0.27672613,1.4140884,0.27125055,-0.993212,-0.80116063,-2.4594295,2.428826,-2.5042355,-0.5406456,0.74127305,1.4675261,1.8042165,-0.099609494,0.5022925,-0.3054799,-1.5559894,-1.0453956,BENIGN,0,2025-01-27 16:53:08+00:00,1017,CIC_NET,DEMO
-0.5165814,1.5160774,0.8577562,1.012503,1.872189,1.447454,1.8623477,3.011537,0.40584987,-0.6734607,-0.23761433,0.058617875,-1.1698908,0.15977581,-1.0224807,-0.4125697,2.1645021,1.1186699,1.153314,1.0643328,0.147891,-0.2245859,-0.7090183,-0.53948253,2.1661248,1.8044175,0.92713946,-0.0672001,0.56525093,-1.4242898,PRIV_ESC,1,2025-01-26 18:04:07+00:00,1190,CIC_NET,DEMO
0.99648994,-0.24029285,0.015354482,0.09800161,-0.17906956,0.8037037,1.5948018,0.85697585,0.06592285,-1.066026,0.03955364,-0.0772364,0.82447755,-0.64456034,-0.8880706,0.29839483,0.9203757,0.15291977,0.96634644,-1.2759123,0.47351995,-1.2818801,2.667315,1.3407669,0.38499895,-1.6039225,-1.3750789,1.8954248,-1.1576171,0.5001392,BENIGN,0,2025-01-24 13:53:06+00:00,1189,AZURE,DEMO
1.8233328,0.105927974,-1.1949862,-1.7753131,0.38283753,-1.1039613,0.0022869895,-1.0653403,-0.60144264,-0.5694062,-0.2612324,-0.7403986,0.28478143,0.9973189,-0.3602219,0.2608554,-0.9352362,-1.5674806,0.40168506,0.8796337,-1.9136163,-0.09132293,0.43223608,0.28934526,-0.5900938,0.047577966,0.926384,-0.8598337,1.5548642,-1.3879195,BENIGN,0,2025-01-05 04:17:46+00:00,1199,GCP,DEMO
0.897776,0.05399588,-0.5147737,-1.8418156,1.1901934,-0.93408656,-0.029980155,0.4710316,2.3792386,-0.355676,0.051053133,0.41406834,0.11641886,-0.7612685,1.4853135,-0.46093595,0.46812582,-0.21689022,-0.60584635,1.0482428,0.2629462,-2.1843553,0.2977501,-0.62708944,-1.5888366,0.9565429,-0.76355517,0.26236254,0.91982055,-0.24246636,BENIGN,0,2025-01-21 16:15:35+00:00,1037,CIC_NET,DEMO
0.25120747,-0.6807994,1.1039232,-0.18174618,0.5374752,1.5053947,-1.851489,-0.68518525,-0.17277992,0.12761456,0.61538696,1.2208114,-0.74540997,-0.20170915,1.1217829,0.33801764,-1.7006166,-1.7833421,-0.48901772,0.5520046,0.53333545,-0.89315873,0.6635834,0.2519313,-1.0813303,-0.6014347,-1.9446087,-1.190938,-1.8837539,-1.5467535,BENIGN,0,2025-01-30 15:25:46+00:00,1024,GCP,DEMO
1.6793176,-0.40007094,-1.7739439,0.41873643,0.2898957,0.19291225,-0.8732131,0.62272906,-1.0978037,0.7936472,0.8846067,-0.064241864,-1.4643184,0.8024957,-0.5835628,0.27435938,0.69077206,-0.8096582,2.145699,-0.04387739,-0.6707415,0.99943185,1.5498573,-2.0667453,-1.3811381,-0.7756031,2.1134334,-0.47911793,1.5208459,0.22011064,BENIGN,0,2025-01-07 22:24:14+00:00,1138,GCP,DEMO
-1.4503028,0.88062423,0.31694922,-0.8622645,-0.6607572,-1.049603,-0.6247381,0.6584552,-0.9036955,0.08438712,0.31385177,-0.05453983,-1.615665,0.7488758,-1.1654174,-0.5750593,-0.46014488,-0.031850897,0.0962313,0.68585443,-0.31179565,-1.216779,1.0870701,-0.40102878,-0.1849395,-1.0008005,-0.8656334,1.4424376,-1.3750814,-1.2272474,BENIGN,0,2025-01-22 09:52:54+00:00,1156,CIC_NET,DEMO
0.13773476,0.9181493,-0.3674337,-0.9781471,-0.62052345,0.18415993,-0.40063474,2.8233273,2.5822012,1.7655911,2.9000816,-1.0935824,2.2104924,-0.02567104,0.22276843,2.9232137,1.3752278,2.253049,2.6121292,-0.97223765,-0.8639725,-0.2033257,0.5009401,0.9165386,-0.06317632,1.2927995,0.60941225,0.5971056,-0.27678666,0.31577316,CREDENTIAL_MISUSE,1,2025-01-29 21:47:04+00:00,1154,GCP,DEMO
0.3089056,0.9627951,-1.3172523,0.7021471,-1.6463891,-0.853316,0.6076844,-0.83815193,0.02727825,-0.92126304,0.5992789,0.047386315,-0.02474338,1.0997151,0.41683656,0.49373314,1.1088823,1.2117559,-0.9501476,0.73695797,0.4334135,1.3119646,-1.2868438,-0.6906231,-0.19710155,1.4027102,-0.28690356,-0.041486144,-0.6840343,0.78409576,BENIGN,0,2025-01-28 03:00:14+00:00,1132,CIC_NET,DEMO
0.67637485,-0.5437659,-1.0448797,0.77215385,0.50878483,-0.66368425,0.6942453,0.6393657,1.2299818,0.8468537,-0.33889732,-0.7618599,2.015205,-0.5138625,-1.8344585,-1.2080569,-2.0273433,1.2212894,1.8214827,0.24985743,-1.603694,1.2017074,0.46575943,1.230996,0.5899983,-1.3847605,0.6614627,-1.5550003,-0.7717667,1.033102,BENIGN,0,2025-01-29 00:20:00+00:00,1190,CIC_NET,DEMO
2.7838988,0.8561347,0.66028935,1.8264104,3.803199,2.3608575,4.152715,1.6354429,2.6832836,1.4840457,0.6781115,-1.4110444,0.63410664,2.942968,-1.5217513,2.22135,2.6307864,1.667683,1.1268169,0.12957065,1.3028299,-1.1408775,0.6072696,-1.2890846,-1.0574003,-0.06136873,0.70398504,1.0048113,0.0040321103,-0.41753617,LATERAL_MOVEMENT,1,2025-01-14 16:51:50+00:00,1136,AZURE,DEMO
-0.7900878,0.7000185,0.6614335,0.1775128,0.30166388,1.601634,1.0166465,-1.4152778,0.88756984,1.3812743,-0.8196037,0.9483102,3.0057445,0.4823807,-0.23570237,-0.10078523,0.1311768,-1.5771793,-1.623432,0.27046052,-0.04875774,0.663036,-0.28248316,0.08257055,0.9505912,-2.2759511,-0.9163703,-0.52352375,-0.1586275,-1.4172353,BENIGN,0,2025-01-27 06:28:46+00:00,1150,CIC_NET,DEMO
2.09142,3.6992524,3.4649558,0.2073915,2.774783,2.8577428,2.0869,2.8579783,3.3926275,3.715035,0.734552,2.0456872,0.83455545,-0.14046459,2.6967127,-0.428952,0.9134408,0.5800008,0.57057273,-0.037812322,-0.39886296,0.3069952,-0.91341686,-0.62122816,-1.7526028,0.2791342,-1.2761313,0.027843673,0.7063393,1.2712916,DEFENSE_EVASION,1,2025-01-13 20:17:52+00:00,1012,GCP,DEMO
2.0785224,3.0247192,2.3926027,0.5275965,0.913676,3.2472727,3.5575225,0.28104386,2.7337294,2.6689832,0.4645422,-2.2367506,0.5581673,-1.6054336,-1.7026213,1.4963381,0.4494449,1.5339239,-1.2012708,1.2396222,0.77753,-2.6132958,-0.5269149,0.34392455,1.3030463,-1.3789686,1.3872343,0.43865067,-1.0027473,0.9927558,DATA_EXFILTRATION,1,2025-01-08 00:55:44+00:00,1123,CIC_NET,DEMO
3.5027943,0.8645458,0.7819845,0.24797624,3.038304,0.47048256,0.23113604,0.5758708,0.5876456,0.6216142,0.17612961,-0.811871,3.0300033,0.4337583,-0.62583643,-0.5028076,1.1263193,1.332953,2.340946,2.2088208,-1.5851761,-1.9976315,0.565454,0.53856677,1.4818441,0.39258167,-0.56283367,1.039431,-1.0445371,2.0068731,PRIV_ESC,1,2025-01-28 16:59:35+00:00,1122,GCP,DEMO
0.8723821,-0.13733,-0.2865113,0.79515636,0.520202,0.4632069,-0.7102238,0.4382172,1.4267479,-0.15484045,-0.60695606,0.12048813,2.2960775,1.1779639,0.05363103,2.2649124,1.2972537,1.9802192,1.7801397,-0.33828923,1.7802275,1.2537746,-0.28304923,1.2958448,-0.12778327,-0.08932148,-0.8938467,-1.0347853,0.14927872,-0.25328004,CREDENTIAL_MISUSE,1,2025-01-03 17:06:45+00:00,1039,GCP,DEMO
1.5128193,3.3501556,3.5105221,3.2990265,3.2902741,3.4078074,3.1665273,3.3491797,3.5056503,2.414605,0.12170413,0.23181903,2.1779017,-0.64908546,-0.61148214,0.76547444,0.66690886,1.2683284,-0.22049299,0.84185183,-0.10226679,0.8765111,-0.45853293,0.0909064,-0.15559994,-2.4874232,-0.5280158,-0.008452892,-0.89146036,-0.1222696,DEFENSE_EVASION,1,2025-01-04 19:22:06+00:00,1171,AZURE,DEMO
1.3388721,0.9632536,-1.8660156,0.75959074,0.56175,-0.09326343,-2.3447685,0.7826845,-0.4292378,0.21084204,-0.9678484,-0.74225736,0.9362248,1.6226821,-0.42701358,1.5128571,-0.42889026,-0.4409037,-1.4178178,0.497322,-0.19540226,-0.13902345,-0.37960908,-0.99172795,0.625654,-0.061347634,0.8080071,-0.9441525,0.23906739,2.1370609,BENIGN,0,2025-01-08 21:48:28+00:00,1136,AZURE,DEMO
-0.71123415,-0.4845762,-0.49635303,-1.0425602,1.6576489,-2.303598,-1.2226638,0.468049,-0.73026395,-0.030483434,-0.0287899,0.49706098,0.08187914,-0.38870767,0.12942822,-0.17848265,1.6944928,-0.57563215,0.5553715,0.91358453,-1.3214672,-1.1128314,1.9307519,-0.6770491,0.012153547,-0.17381951,-0.03823572,-0.37228763,0.121060476,-0.8127948,BENIGN,0,2025-01-27 18:16:46+00:00,1189,AZURE,DEMO
-0.2237942,-1.9712062,-0.11635062,0.334859,0.95927525,1.1476237,-0.37729487,0.84060365,-1.1511257,-0.5173517,1.6208253,0.18241936,0.23289408,-0.17838304,1.8687694,0.5308321,1.4849873,-0.5917372,-0.97223836,-0.7651986,0.6290599,1.6474173,0.74994606,0.8772656,0.1728844,-1.2730778,2.0232773,0.66433054,0.5233873,0.87379146,BENIGN,0,2025-01-12 02:02:46+00:00,1186,AZURE,DEMO
0.6860663,1.8988768,3.021921,2.2551026,2.3234732,3.681429,2.5172756,4.778082,2.3592036,3.2049372,1.1252086,0.6607917,-4.26191,2.4659524,-1.003099,0.40638122,1.3188951,0.5428506,1.0215603,1.9420123,0.11497463,-0.6153398,1.6060436,-0.6049145,0.6767312,-1.4906591,1.2847186,2.6046548,-0.027020438,-1.0260714,DATA_EXFILTRATION,1,2025-01-17 13:37:48+00:00,1129,GCP,DEMO
0.7675006,0.09084995,2.141473,-0.59921163,-1.3369524,0.30377984,0.58332324,-0.768976,0.96049064,0.0559365,-0.2708225,0.54472363,-0.28760186,-0.7350053,-1.6138846,-0.6172288,2.494598,0.035921976,-1.0171218,1.2668217,-0.04698815,0.29202303,0.27432743,1.485307,-1.3286742,1.4593703,0.7451857,0.07730911,-0.8539359,-0.24685161,BENIGN,0,2025-01-20 08:08:51+00:00,1088,AZURE,DEMO
0.64235854,2.40879,2.035041,0.2122924,2.6093624,1.5509447,1.0713305,0.31875804,0.022753112,1.1426316,1.0383766,0.88011754,1.4100738,1.2044384,2.9973638,1.8727573,1.6265975,-0.8197475,1.5619439,0.8279867,-0.44711998,0.05211798,-0.3061528,0.12676018,-0.020764971,0.68765765,-1.5318502,0.18379208,-0.028631316,2.2515757,CREDENTIAL_MISUSE,1,2025-01-29 11:53:45+00:00,1064,AZURE,DEMO
1.6428216,4.5220475,4.033371,4.3663263,3.152689,3.9193606,3.7454236,7.136048,3.2907357,2.8149283,3.1997306,-1.6652995,-0.31717154,0.78808206,0.35898247,0.38088462,0.9324483,-0.040841464,-0.6524163,-0.043002237,-2.361833,-0.36435083,-0.49990413,0.6036528,0.1291036,-0.1391842,1.1775732,-0.41713715,-1.109802,-2.527551,NETWORK_INTRUSION,1,2025-01-25 19:24:52+00:00,1199,CIC_NET,DEMO
2.424718,2.3469682,3.6690812,1.5324067,3.1500397,-0.08301767,1.1008402,2.7835457,3.089337,0.74059314,-2.4505491,2.1840687,1.2914075,-0.12841518,2.4568954,-0.47825822,1.2439733,0.08038176,1.1355523,0.33322218,1.0767311,0.5867778,-0.9888545,-1.6786438,1.1894145,-0.7059627,-0.60179937,0.7420024,-1.0232612,0.1991316,DATA_EXFILTRATION,1,2025-01-21 00:55:09+00:00,1159,GCP,DEMO
0.018451424,-0.081607275,1.1953232,0.46606636,0.97908527,-0.24979827,-0.72408146,1.0388873,-0.57064044,0.12362527,0.42353347,-0.76962173,-0.76648116,-0.2715966,0.744038,0.346081,-1.3533336,1.9527788,0.38002488,-0.42366087,-0.1525567,-0.24214303,-0.37214762,1.1657497,2.3764346,-0.5128001,-0.457592,-0.09016416,-1.3765489,0.5279446,BENIGN,0,2025-01-12 16:09:51+00:00,1020,CIC_NET,DEMO
0.18682191,0.14954974,-1.8529867,-2.2619438,-0.3676184,0.6615413,-1.7780634,0.89531344,-0.30334216,-0.828907,0.08326068,-1.2976285,-2.5383055,1.2063078,-0.048708063,-0.7214077,-0.577912,-0.7749812,-0.35281268,-0.11241408,0.6875625,-0.69574004,-1.0573937,-0.5360513,2.4639828,0.15676916,0.39967775,-0.25474975,1.733305,0.8597016,BENIGN,0,2025-01-21 18:56:44+00:00,1182,CIC_NET,DEMO
1.3593138,2.5576196,2.0130565,2.811169,3.3965392,1.1769371,2.7589908,1.5927614,3.8164089,3.366458,-1.475956,-0.7743169,-5.675276,-1.6055375,-0.24954277,1.5914491,0.5542925,0.51759404,1.0842918,3.9503515,-1.5148113,-1.879227,-0.5361385,-0.718693,-0.7378645,-0.012331535,-1.1702744,-0.59525746,-0.29451162,-0.27113184,DATA_EXFILTRATION,1,2025-01-26 03:48:46+00:00,1021,AZURE,DEMO
0.45880327,0.45038307,-0.20745005,0.34499395,0.5949598,1.5603069,-0.88083005,0.6244773,0.76477224,0.78436834,-1.7419575,0.19028822,3.3722966,1.7106782,-1.310452,0.6336277,0.2603533,1.8012178,-0.4180195,-0.57396764,-1.2405735,0.3462629,-0.7228142,-0.11117936,1.385497,-1.177352,-1.7015098,0.8297687,-0.8344097,-1.1717017,CREDENTIAL_MISUSE,1,2025-01-11 02:37:30+00:00,1121,CIC_NET,DEMO
-0.10763273,-0.19111578,-0.86784345,0.5620388,-0.7791271,-0.82467884,-1.8655982,-2.4549577,0.23630132,-1.3208296,-0.1527075,1.9275434,0.46531686,0.028163897,0.42425427,2.1574912,-1.8862202,-0.1359397,1.4745775,0.30806464,1.2045704,-0.6256179,-1.2504922,1.9112856,0.07515169,0.8259949,0.8884285,1.2795203,0.29444453,0.3379258,BENIGN,0,2025-01-01 19:48:58+00:00,1065,CIC_NET,DEMO
0.49741104,-0.6415897,1.0504358,-0.5714705,1.1064254,0.79497683,-2.2064865,0.80669206,0.23362757,1.3338735,1.7327167,0.11079211,0.35701993,-1.283269,-0.16842912,1.6558347,0.00038238964,0.9274861,-0.021760734,-0.11680357,0.5745873,-2.912234,0.37168154,-2.2494564,-0.08262537,-0.83534145,-1.1551987,1.478012,1.1196021,-0.35614347,BENIGN,0,2025-01-04 08:45:32+00:00,1057,CIC_NET,DEMO
5.3781543,3.9937768,2.8418806,1.1124063,2.9013126,2.368486,2.5375175,3.413512,2.371764,4.320946,-2.291334,-1.3986703,-0.96087,0.4719576,1.8153522,0.97127175,-0.58922625,1.1039901,-0.10795046,0.9462783,-0.59800804,-0.20547594,0.043147456,0.73387176,-0.5513636,-2.7895677,-0.9566091,0.13369335,1.1818293,0.29970297,DEFENSE_EVASION,1,2025-01-14 14:45:05+00:00,1042,CIC_NET,DEMO
2.1957052,1.3576432,1.4180437,0.9579473,2.2494154,2.8460557,0.23539442,1.4247221,0.0080706915,2.8714647,-0.013912744,0.6019218,-1.1253468,-0.68895507,0.75878936,-0.27405268,0.9509498,-0.05869106,1.2346756,-0.1860984,0.1570968,-0.1936888,0.30138257,0.16566001,0.09476615,-0.73963135,0.55402166,0.28735936,0.63715166,-0.025335617,PRIV_ESC,1,2025-01-15 15:24:09+00:00,1137,AZURE,DEMO
2.2204912,1.3850604,1.7392579,1.926744,3.3614287,1.1554866,1.0605946,2.3293495,1.6336439,2.0175288,-3.970916,0.53100735,-0.85180557,1.0483538,-1.14123,-0.6623572,1.4056586,-0.08436937,1.2531878,0.14063929,1.0373784,0.040258184,-1.0766069,2.4980485,-0.41776752,-0.5565489,-0.48832637,0.39794728,-1.4527428,0.13588294,DATA_EXFILTRATION,1,2025-01-08 08:53:46+00:00,1064,GCP,DEMO
1.3147979,2.9262857,4.1266108,2.4453878,3.887687,1.3306003,2.3783443,1.7755414,4.908198,2.5922232,2.105412,-0.7760556,1.7147443,0.027938506,-0.13253395,2.14934,1.8881618,1.1331806,1.0798675,1.015384,-0.4566358,-0.56521153,1.5940207,0.6251049,-1.3298031,-0.45166335,0.48764607,0.36792493,0.52792275,-1.4860381,DEFENSE_EVASION,1,2025-01-21 22:05:33+00:00,1044,CIC_NET,DEMO
0.9201524,1.7154616,-0.9052382,2.3396056,0.9300868,0.7097264,-0.3515848,-0.036839783,0.22245684,-0.8258539,2.1659927,-0.91660637,1.5829818,-1.4847455,1.9467291,-0.16768979,0.80268365,3.153835,2.4741604,0.3050256,-0.18545741,-0.8378321,-0.15086316,0.73614603,-1.3136821,1.566706,0.9144285,0.87089074,0.38247162,-0.9036015,CREDENTIAL_MISUSE,1,2025-01-11 18:05:37+00:00,1170,CIC_NET,DEMO
1.0121008,-0.31973082,-1.688528,0.07957933,-1.1590238,-0.60508287,0.7067115,-0.11962738,-0.0374478,1.1683997,-2.2561164,1.1248891,0.14748766,-0.069147944,-0.037720386,0.6397871,1.0259552,-0.23640873,-0.13417113,0.60894597,-2.0980766,-0.09869832,0.49808234,-0.49331355,-0.79861027,-0.1523353,-0.5849346,-0.24565186,-0.47211394,1.5616362,BENIGN,0,2025-01-16 17:54:35+00:00,1043,CIC_NET,DEMO
-1.1395276,0.8347806,-0.5872286,0.32581556,0.6470265,1.5303999,0.39291978,-0.3964258,0.06577408,1.9184768,0.163453,-1.3078243,-0.38329095,-0.40905285,0.7299684,-1.2219863,-0.5077742,0.21352084,-0.2804199,0.090919755,0.14758752,0.21449056,-0.92696375,0.7975842,-0.5352845,-0.011591305,-1.211883,0.039893977,0.19017749,0.03622995,BENIGN,0,2025-01-02 13:29:59+00:00,1182,CIC_NET,DEMO
-0.7803129,1.127937,0.58344036,-0.13890052,-0.14807077,-0.73814523,-0.6228225,1.4568548,-0.35832202,2.7639139,-1.1596467,0.36877495,0.22620678,0.03625308,-1.5920777,-1.371227,0.19557248,-1.024063,1.2090502,-0.22397493,0.25500667,-0.040452752,-0.06819723,1.5207778,1.0843368,0.1543195,0.6749559,1.1731142,-0.5978257,-1.5549618,BENIGN,0,2025-01-13 04:00:44+00:00,1009,GCP,DEMO
0.5530206,1.2459793,-1.7146833,-0.6063153,-0.24141176,-0.98248637,-0.14461888,-1.1134868,-0.3190871,0.6993671,-2.0694876,-1.0511004,1.4006919,-0.8243211,-2.5985796,0.17118014,-0.07475283,0.1481348,0.057386704,1.272915,-0.7030618,-0.09380581,-0.43268794,0.67636263,0.77754307,0.37240356,2.1538026,0.5533046,1.254999,-0.88537204,BENIGN,0,2025-01-30 16:21:45+00:00,1106,CIC_NET,DEMO
